conversion_id,click_id,amount,status,created_at,updated_at
902342,736075,102.35,active,2022-11-07,2022-11-09
200282,462434,117.3,active,2022-11-07,2022-11-08
884209,878468,87.72,not active,2022-11-07,2022-11-07
457568,878468,107.63,active,2022-11-07,2022-11-11
457829,322118,73.86,active,2022-11-07,2022-11-11
354886,488513,85.11,active,2022-11-07,2022-11-08
355738,479997,17.5,active,2022-11-07,2022-11-09
526925,94265,116.58,active,2022-11-07,2022-11-10
605224,519466,134.97,active,2022-11-07,2022-11-10
30509,592180,46.88,active,2022-11-07,2022-11-09
593879,179216,42.29,not active,2022-11-07,2022-11-10
262201,40497,81.34,not active,2022-11-07,2022-11-09
997677,946706,60.46,not active,2022-11-07,2022-11-10
972755,156048,142.41,active,2022-11-07,2022-11-08
31018,221600,85.44,not active,2022-11-07,2022-11-09
950900,525268,89.73,active,2022-11-07,2022-11-07
19489,20157,95.44,not active,2022-11-07,2022-11-11
858496,542573,120.61,active,2022-11-07,2022-11-07
866667,789398,10.19,not active,2022-11-07,2022-11-08
713158,324153,19.66,active,2022-11-07,2022-11-08
692366,327113,7.52,active,2022-11-07,2022-11-12
207429,402187,148.97,not active,2022-11-07,2022-11-09
780676,954301,49.08,active,2022-11-07,2022-11-10
910241,15323,139.66,active,2022-11-07,2022-11-10
736852,43220,15.57,active,2022-11-07,2022-11-11
16575,952106,72.41,not active,2022-11-07,2022-11-11
347602,903417,34.15,active,2022-11-07,2022-11-11
137818,111303,141.56,active,2022-11-07,2022-11-11
881713,795662,14.12,not active,2022-11-07,2022-11-09
684346,936497,69.97,active,2022-11-07,2022-11-12
165124,296741,2.05,active,2022-11-07,2022-11-09
185821,913299,90.26,active,2022-11-07,2022-11-12
568484,121416,112.39,active,2022-11-07,2022-11-12
295956,345474,122.42,not active,2022-11-07,2022-11-12
534113,574775,100.17,active,2022-11-07,2022-11-07
588662,49656,6.33,not active,2022-11-07,2022-11-10
49102,422516,126.68,active,2022-11-07,2022-11-08
707062,747856,26.09,not active,2022-11-07,2022-11-10
69090,759772,1.51,not active,2022-11-07,2022-11-12
474820,361192,113.96,active,2022-11-07,2022-11-08
104049,933838,113.25,not active,2022-11-07,2022-11-11
60733,574775,129.26,active,2022-11-07,2022-11-12
768953,307416,61.22,active,2022-11-07,2022-11-12
441348,920364,146.85,not active,2022-11-07,2022-11-09
995399,566557,61.55,not active,2022-11-07,2022-11-07
269644,958715,69.31,active,2022-11-07,2022-11-10
624613,960628,46.33,active,2022-11-07,2022-11-07
476760,12882,72.15,not active,2022-11-07,2022-11-11
541062,973852,58.78,active,2022-11-07,2022-11-09
603367,883972,135.29,active,2022-11-07,2022-11-08
765695,669630,48.2,active,2022-11-07,2022-11-11
224279,113704,10.97,active,2022-11-07,2022-11-10
840615,644703,81.88,not active,2022-11-07,2022-11-09
202571,69585,66.01,not active,2022-11-07,2022-11-08
66886,866291,51.86,active,2022-11-07,2022-11-12
729890,737064,97.4,active,2022-11-07,2022-11-11
494403,727808,47.22,active,2022-11-07,2022-11-12
140805,962774,99.61,active,2022-11-07,2022-11-12
181396,334656,75.08,active,2022-11-07,2022-11-08
748898,108661,73.12,active,2022-11-07,2022-11-07
768413,995568,107.04,not active,2022-11-07,2022-11-11
821352,233602,47.85,not active,2022-11-07,2022-11-07
546769,449818,106.74,not active,2022-11-07,2022-11-10
471085,759772,103.45,not active,2022-11-07,2022-11-11
807000,564583,111.41,active,2022-11-07,2022-11-10
884866,173050,77.63,not active,2022-11-07,2022-11-08
80918,923061,40.85,active,2022-11-07,2022-11-09
82771,119710,54.33,not active,2022-11-07,2022-11-10
439843,540021,55.29,not active,2022-11-07,2022-11-09
820066,113356,143.36,not active,2022-11-07,2022-11-07
448857,336235,83.48,not active,2022-11-07,2022-11-12
273904,222381,102.08,active,2022-11-07,2022-11-10
903256,634370,105.85,not active,2022-11-07,2022-11-10
420146,113356,142.59,active,2022-11-07,2022-11-11
882758,422516,2.67,active,2022-11-07,2022-11-10
700202,517903,112.66,active,2022-11-07,2022-11-09
537768,435297,83.76,not active,2022-11-07,2022-11-12
488418,296161,51.17,active,2022-11-07,2022-11-12
447437,222381,63.18,not active,2022-11-07,2022-11-11
258223,315618,47.87,active,2022-11-07,2022-11-12
173367,531103,74.95,active,2022-11-07,2022-11-07
107395,842690,0.84,active,2022-11-07,2022-11-07
102756,635703,56.31,active,2022-11-07,2022-11-12
628722,100297,145.93,active,2022-11-07,2022-11-12
486779,175332,88.97,not active,2022-11-07,2022-11-07
309715,628566,138.43,not active,2022-11-07,2022-11-12
745998,908142,92.37,not active,2022-11-07,2022-11-12
437135,762167,18.85,not active,2022-11-07,2022-11-10
61184,305487,99.67,not active,2022-11-07,2022-11-12
700011,546406,107.46,not active,2022-11-07,2022-11-11
849560,564583,87.96,active,2022-11-07,2022-11-07
160331,885072,59.27,not active,2022-11-07,2022-11-10
694772,983369,30.49,active,2022-11-07,2022-11-07
165103,83135,57.38,not active,2022-11-07,2022-11-11
424930,551017,124.04,active,2022-11-07,2022-11-11
978465,119710,13.47,not active,2022-11-07,2022-11-07
428371,141925,147.83,active,2022-11-07,2022-11-10
451689,862256,78.12,active,2022-11-07,2022-11-11
462193,593536,93.51,active,2022-11-07,2022-11-07
705198,179216,73.39,not active,2022-11-07,2022-11-09
637770,743633,52.32,active,2022-11-07,2022-11-12
554608,96056,136.24,active,2022-11-07,2022-11-12
199227,516698,4.48,not active,2022-11-07,2022-11-10
773779,503365,41.31,active,2022-11-07,2022-11-10
667118,580395,109.73,not active,2022-11-07,2022-11-09
556465,142946,29.04,active,2022-11-07,2022-11-12
151582,506032,85.68,active,2022-11-07,2022-11-07
978530,445652,68.29,not active,2022-11-07,2022-11-07
421699,224340,14.4,active,2022-11-07,2022-11-12
140903,551017,16.67,not active,2022-11-07,2022-11-07
827535,32634,58.32,not active,2022-11-07,2022-11-12
431842,10899,116.86,not active,2022-11-07,2022-11-11
384730,577922,64.86,active,2022-11-07,2022-11-11
683068,732435,102.5,active,2022-11-07,2022-11-07
325397,317653,118.23,not active,2022-11-07,2022-11-09
502061,695154,120.76,active,2022-11-07,2022-11-08
139726,540021,31.48,active,2022-11-07,2022-11-09
894861,102574,120.52,active,2022-11-07,2022-11-08
441215,451797,40.72,active,2022-11-07,2022-11-11
531403,995568,147.67,active,2022-11-07,2022-11-08
405875,875463,31.63,not active,2022-11-07,2022-11-07
687834,334656,146.09,active,2022-11-07,2022-11-08
606642,826790,2.03,not active,2022-11-07,2022-11-11
896312,977690,80.7,not active,2022-11-07,2022-11-08
428418,280761,34.71,not active,2022-11-07,2022-11-07
8909,605456,138.87,active,2022-11-07,2022-11-10
498670,453094,112.65,active,2022-11-07,2022-11-08
401863,679579,90.73,not active,2022-11-07,2022-11-08
190046,107687,8.79,active,2022-11-07,2022-11-11
181658,987023,69.82,active,2022-11-07,2022-11-09
770234,840124,106.27,not active,2022-11-07,2022-11-10
7473,920512,74.92,not active,2022-11-07,2022-11-09
703520,208583,83.51,active,2022-11-07,2022-11-08
542940,866291,44.45,not active,2022-11-07,2022-11-12
918569,504145,24.16,active,2022-11-07,2022-11-12
922495,700300,37.81,active,2022-11-07,2022-11-07
616105,762167,104.88,not active,2022-11-07,2022-11-09
263630,981521,111.55,not active,2022-11-07,2022-11-10
168929,372206,15.29,not active,2022-11-07,2022-11-08
653524,667968,0.8,active,2022-11-07,2022-11-09
465554,85124,124.45,active,2022-11-07,2022-11-07
62561,175262,136.19,not active,2022-11-07,2022-11-11
540027,78799,63.61,not active,2022-11-07,2022-11-09
694797,984852,85.71,not active,2022-11-07,2022-11-09
559264,47010,120.25,not active,2022-11-07,2022-11-12
202508,891166,46.62,active,2022-11-07,2022-11-07
733123,143784,16.74,active,2022-11-07,2022-11-10
457116,206571,101.83,active,2022-11-07,2022-11-08
309610,679856,118.65,active,2022-11-07,2022-11-12
406635,269013,121.62,active,2022-11-07,2022-11-07
62265,262324,83.22,active,2022-11-07,2022-11-11
485355,522903,58.23,not active,2022-11-07,2022-11-09
756402,228461,9.15,active,2022-11-07,2022-11-12
330345,144370,48.05,active,2022-11-07,2022-11-10
232453,179831,77.67,not active,2022-11-07,2022-11-08
937174,515981,80.79,active,2022-11-07,2022-11-10
78389,262324,82.73,not active,2022-11-07,2022-11-07
569813,935769,27.93,not active,2022-11-07,2022-11-12
174484,175332,23.84,active,2022-11-07,2022-11-11
985206,980153,60.67,active,2022-11-07,2022-11-12
976638,475843,127.84,active,2022-11-07,2022-11-10
599962,40497,50.6,active,2022-11-07,2022-11-11
716112,903417,25.59,active,2022-11-07,2022-11-11
189175,41211,42.07,not active,2022-11-07,2022-11-08
302167,32634,76.97,active,2022-11-07,2022-11-09
316602,44421,148.0,not active,2022-11-07,2022-11-11
33460,3627,96.16,not active,2022-11-07,2022-11-08
819554,544834,142.58,not active,2022-11-07,2022-11-08
650486,73552,77.38,not active,2022-11-07,2022-11-10
796860,989595,38.3,not active,2022-11-07,2022-11-12
293985,293037,5.16,active,2022-11-07,2022-11-09
814687,605563,96.01,active,2022-11-07,2022-11-09
771813,566557,61.45,active,2022-11-07,2022-11-09
267409,625906,54.71,not active,2022-11-07,2022-11-07
86221,167611,40.96,not active,2022-11-07,2022-11-07
169653,654992,37.51,not active,2022-11-07,2022-11-11
254559,839208,50.43,active,2022-11-07,2022-11-12
324587,346655,1.47,active,2022-11-07,2022-11-10
873941,676322,104.82,not active,2022-11-07,2022-11-12
338734,867218,119.62,not active,2022-11-07,2022-11-07
364257,582813,77.48,active,2022-11-07,2022-11-10
344877,202815,76.4,not active,2022-11-07,2022-11-12
513638,852834,44.78,not active,2022-11-07,2022-11-09
150167,850395,122.63,active,2022-11-07,2022-11-11
769070,607421,41.32,not active,2022-11-07,2022-11-10
574051,315279,39.34,not active,2022-11-07,2022-11-09
283718,828194,97.0,not active,2022-11-07,2022-11-07
472201,949393,45.39,active,2022-11-07,2022-11-08
882261,241987,123.08,not active,2022-11-07,2022-11-08
852513,89989,15.27,active,2022-11-07,2022-11-09
367811,167611,103.33,active,2022-11-07,2022-11-12
156073,722415,9.1,not active,2022-11-07,2022-11-07
265989,732435,71.64,active,2022-11-07,2022-11-09
864536,592180,46.34,not active,2022-11-07,2022-11-08
746274,935056,40.07,not active,2022-11-07,2022-11-07
522376,337903,70.33,active,2022-11-07,2022-11-12
339798,595060,29.06,not active,2022-11-07,2022-11-10
749138,478131,113.42,not active,2022-11-07,2022-11-12
472776,995466,117.89,not active,2022-11-07,2022-11-07
48917,868306,67.94,not active,2022-11-07,2022-11-11
865890,481436,138.46,not active,2022-11-07,2022-11-07
954847,337696,92.27,not active,2022-11-07,2022-11-09
276056,540021,22.07,active,2022-11-07,2022-11-11
572020,660696,107.68,active,2022-11-07,2022-11-12
183408,313006,82.88,not active,2022-11-07,2022-11-12
658075,769759,134.8,active,2022-11-07,2022-11-10
532224,358169,118.77,not active,2022-11-07,2022-11-10
379251,143784,29.53,active,2022-11-07,2022-11-11
751998,436321,121.26,active,2022-11-07,2022-11-09
973752,579781,4.95,active,2022-11-07,2022-11-11
899964,800189,122.41,not active,2022-11-07,2022-11-08
322292,211057,82.69,active,2022-11-07,2022-11-07
369792,566577,121.0,active,2022-11-07,2022-11-07
184921,511515,50.76,not active,2022-11-07,2022-11-10
362822,866291,83.83,active,2022-11-07,2022-11-07
963239,966789,49.87,not active,2022-11-07,2022-11-07
77030,306010,36.37,not active,2022-11-07,2022-11-12
568432,78799,28.85,not active,2022-11-07,2022-11-07
670297,114868,42.73,not active,2022-11-07,2022-11-10
178720,313088,16.54,active,2022-11-07,2022-11-12
754605,174854,101.25,not active,2022-11-07,2022-11-11
240506,729401,133.1,active,2022-11-07,2022-11-07
638354,422238,40.86,not active,2022-11-07,2022-11-09
666192,891166,50.29,active,2022-11-07,2022-11-12
317676,19373,130.53,not active,2022-11-07,2022-11-08
724051,83135,96.63,not active,2022-11-07,2022-11-12
802157,902712,123.31,active,2022-11-07,2022-11-08
224906,775960,130.69,not active,2022-11-07,2022-11-08
859082,199814,42.72,active,2022-11-07,2022-11-12
967788,891166,62.09,active,2022-11-07,2022-11-11
847331,455885,78.45,not active,2022-11-07,2022-11-11
642860,253567,20.08,not active,2022-11-07,2022-11-07
877784,822697,113.37,active,2022-11-07,2022-11-10
449900,372206,14.53,active,2022-11-07,2022-11-10
290671,777814,83.32,not active,2022-11-07,2022-11-10
265158,960479,141.35,not active,2022-11-07,2022-11-10
582568,122483,10.53,active,2022-11-07,2022-11-10
725008,229423,0.36,not active,2022-11-07,2022-11-08
262464,220530,54.68,not active,2022-11-07,2022-11-10
333764,437650,135.56,active,2022-11-07,2022-11-07
63151,687719,68.46,not active,2022-11-07,2022-11-10
349457,714300,133.61,not active,2022-11-07,2022-11-09
508710,122751,28.99,active,2022-11-07,2022-11-10
78010,155844,104.93,active,2022-11-07,2022-11-11
140974,435297,18.66,not active,2022-11-07,2022-11-10
868647,569194,47.84,not active,2022-11-07,2022-11-11
189546,592298,134.16,active,2022-11-07,2022-11-10
788228,11729,76.73,active,2022-11-07,2022-11-08
160490,84377,6.64,not active,2022-11-07,2022-11-12
891940,228461,67.73,active,2022-11-07,2022-11-07
74667,475843,68.42,active,2022-11-07,2022-11-11
155253,650365,37.66,not active,2022-11-07,2022-11-07
70604,375878,95.13,not active,2022-11-07,2022-11-10
521328,883823,119.28,active,2022-11-07,2022-11-11
180813,445652,44.92,not active,2022-11-07,2022-11-10
538280,647432,2.03,active,2022-11-07,2022-11-07
84697,902712,53.73,not active,2022-11-07,2022-11-08
578547,669630,32.63,not active,2022-11-07,2022-11-09
71483,119710,62.57,not active,2022-11-07,2022-11-09
563933,906298,26.73,not active,2022-11-07,2022-11-11
306478,921433,118.93,active,2022-11-07,2022-11-09
320846,667968,124.96,active,2022-11-07,2022-11-08
828825,121503,56.5,not active,2022-11-07,2022-11-08
640593,324795,129.71,not active,2022-11-07,2022-11-09
64346,193615,97.26,not active,2022-11-07,2022-11-10
974236,422238,3.26,active,2022-11-07,2022-11-10
872944,906298,57.37,active,2022-11-07,2022-11-11
417520,582813,127.01,not active,2022-11-07,2022-11-12
90045,592298,60.34,active,2022-11-07,2022-11-09
489155,514870,2.66,active,2022-11-07,2022-11-08
89655,191737,67.26,not active,2022-11-07,2022-11-11
338741,797427,125.46,active,2022-11-07,2022-11-11
649275,288396,121.35,active,2022-11-07,2022-11-12
606124,50091,18.46,not active,2022-11-07,2022-11-08
562216,930432,42.41,active,2022-11-07,2022-11-08
645975,28832,63.03,not active,2022-11-07,2022-11-07
780295,984219,123.12,not active,2022-11-07,2022-11-08
429395,862160,72.54,active,2022-11-07,2022-11-09
319121,269013,98.03,not active,2022-11-07,2022-11-07
805383,230037,108.98,active,2022-11-07,2022-11-10
99405,753290,68.46,not active,2022-11-07,2022-11-09
330211,708337,142.93,not active,2022-11-07,2022-11-11
650815,302722,139.16,active,2022-11-07,2022-11-10
267671,881969,90.73,active,2022-11-07,2022-11-07
345810,459226,137.96,active,2022-11-07,2022-11-11
311348,325077,131.24,not active,2022-11-07,2022-11-07
14345,572379,6.18,not active,2022-11-07,2022-11-11
14898,683770,77.11,not active,2022-11-07,2022-11-07
764272,762159,71.57,not active,2022-11-07,2022-11-12
929385,194246,106.63,active,2022-11-07,2022-11-11
895053,616488,12.32,active,2022-11-07,2022-11-07
701321,128809,133.7,active,2022-11-07,2022-11-10
841403,60564,107.22,not active,2022-11-07,2022-11-08
821120,353864,14.5,not active,2022-11-07,2022-11-07
753189,639290,80.37,active,2022-11-07,2022-11-09
55184,560132,85.95,not active,2022-11-07,2022-11-12
105269,981521,26.73,active,2022-11-07,2022-11-08
315469,299443,25.72,not active,2022-11-07,2022-11-12
417110,736075,0.87,active,2022-11-07,2022-11-07
95359,43797,35.88,active,2022-11-07,2022-11-07
520672,277739,88.45,not active,2022-11-07,2022-11-12
821254,194246,148.91,not active,2022-11-07,2022-11-12
724585,320221,31.46,active,2022-11-07,2022-11-11
104256,926431,59.98,active,2022-11-07,2022-11-08
963170,634370,123.48,not active,2022-11-07,2022-11-09
108763,789841,56.4,not active,2022-11-07,2022-11-10
514357,935769,93.74,not active,2022-11-07,2022-11-07
377314,575685,61.4,active,2022-11-07,2022-11-10
210072,975013,91.44,active,2022-11-07,2022-11-10
49548,818837,96.29,active,2022-11-07,2022-11-10
354734,140531,41.65,active,2022-11-07,2022-11-12
874653,97971,66.88,not active,2022-11-07,2022-11-09
794662,124502,29.31,not active,2022-11-07,2022-11-09
527251,623478,15.05,active,2022-11-07,2022-11-07
118790,862526,112.25,active,2022-11-07,2022-11-11
112387,193615,96.39,active,2022-11-07,2022-11-07
36343,260429,108.37,active,2022-11-07,2022-11-12
828971,903417,111.73,not active,2022-11-07,2022-11-09
798805,883472,83.82,active,2022-11-07,2022-11-10
194347,498117,42.79,active,2022-11-07,2022-11-10
978420,30990,4.12,active,2022-11-07,2022-11-07
929940,228461,116.29,not active,2022-11-07,2022-11-10
91090,958715,27.17,not active,2022-11-07,2022-11-09
293548,319122,109.65,active,2022-11-07,2022-11-09
387486,468406,82.98,not active,2022-11-07,2022-11-11
566044,757618,59.74,active,2022-11-07,2022-11-07
407733,612508,28.0,not active,2022-11-07,2022-11-09
642464,468406,47.97,not active,2022-11-07,2022-11-10
580017,75108,132.46,not active,2022-11-07,2022-11-11
336210,359020,98.42,not active,2022-11-07,2022-11-12
617230,883072,112.83,active,2022-11-07,2022-11-10
580292,98469,112.36,active,2022-11-07,2022-11-10
137389,182405,83.33,not active,2022-11-07,2022-11-07
304369,973852,27.08,not active,2022-11-07,2022-11-10
242918,512859,14.65,not active,2022-11-07,2022-11-09
641101,259868,27.74,active,2022-11-07,2022-11-11
522293,672884,24.99,not active,2022-11-07,2022-11-09
994517,275440,97.95,not active,2022-11-07,2022-11-08
82545,60564,91.48,active,2022-11-07,2022-11-07
70001,173050,99.07,active,2022-11-07,2022-11-07
408345,147896,116.0,active,2022-11-07,2022-11-10
715584,977690,26.74,not active,2022-11-07,2022-11-11
204591,436321,55.84,active,2022-11-07,2022-11-09
517076,531103,62.71,not active,2022-11-07,2022-11-09
593806,471521,13.47,not active,2022-11-07,2022-11-07
79090,503365,10.11,not active,2022-11-07,2022-11-08
945650,469550,87.53,active,2022-11-07,2022-11-07
885934,454702,15.76,active,2022-11-07,2022-11-11
918056,94265,58.87,active,2022-11-07,2022-11-11
134933,908315,65.64,not active,2022-11-07,2022-11-10
759232,167611,133.67,not active,2022-11-07,2022-11-09
928462,194153,100.96,not active,2022-11-07,2022-11-10
472252,246564,23.34,active,2022-11-07,2022-11-11
220920,374139,99.63,active,2022-11-07,2022-11-08
871303,422516,49.37,active,2022-11-07,2022-11-12
224691,24587,77.37,active,2022-11-07,2022-11-11
309201,108723,111.78,active,2022-11-07,2022-11-07
69966,409885,117.96,active,2022-11-07,2022-11-09
